"id","pid","phrase","event","data","itype","ts","extype","effect","tsunix"
"10100","ida8cf5ca5e993a","We need to talk about this month.","KP","h","insertText","2024-07-09 11:28:51.751","4","0","1720513731.751"
"10101","ida8cf5ca5e993a","We need to talk about this month.","KP",".","insertText","2024-07-09 11:28:51.943","4","0","1720513731.943"
"10102","ida8cf5ca5e993a","I have other things to worry about!","KP","I","insertText","2024-07-09 11:29:03.143","4","0","1720513743.143"
"10103","ida8cf5ca5e993a","I have other things to worry about!","KP"," ","insertText","2024-07-09 11:29:03.270","4","0","1720513743.270"
"10104","ida8cf5ca5e993a","I have other things to worry about!","KP","h","insertText","2024-07-09 11:29:03.367","4","0","1720513743.367"
"10105","ida8cf5ca5e993a","I have other things to worry about!","KP","a","insertText","2024-07-09 11:29:03.415","4","0","1720513743.415"
"10106","ida8cf5ca5e993a","I have other things to worry about!","KP","v","insertText","2024-07-09 11:29:03.462","4","0","1720513743.462"
"10107","ida8cf5ca5e993a","I have other things to worry about!","KP","e","insertText","2024-07-09 11:29:03.591","4","0","1720513743.591"
"10108","ida8cf5ca5e993a","I have other things to worry about!","KP"," ","insertText","2024-07-09 11:29:03.606","4","0","1720513743.606"
"10109","ida8cf5ca5e993a","I have other things to worry about!","KP","o","insertText","2024-07-09 11:29:03.767","4","0","1720513743.767"
"10110","ida8cf5ca5e993a","I have other things to worry about!","KP","t","insertText","2024-07-09 11:29:03.926","4","0","1720513743.926"
"10111","ida8cf5ca5e993a","I have other things to worry about!","KP","h","insertText","2024-07-09 11:29:04.022","4","0","1720513744.022"
"10112","ida8cf5ca5e993a","I have other things to worry about!","KP","e","insertText","2024-07-09 11:29:04.087","4","0","1720513744.087"
"10113","ida8cf5ca5e993a","I have other things to worry about!","KP","r","insertText","2024-07-09 11:29:04.182","4","0","1720513744.182"
"10114","ida8cf5ca5e993a","I have other things to worry about!","KP"," ","insertText","2024-07-09 11:29:04.214","4","0","1720513744.214"
"10115","ida8cf5ca5e993a","I have other things to worry about!","KP","t","insertText","2024-07-09 11:29:04.391","4","0","1720513744.391"
"10116","ida8cf5ca5e993a","I have other things to worry about!","KP","h","insertText","2024-07-09 11:29:04.455","4","0","1720513744.455"
"10117","ida8cf5ca5e993a","I have other things to worry about!","KP","n","insertText","2024-07-09 11:29:04.742","4","0","1720513744.742"
"10118","ida8cf5ca5e993a","I have other things to worry about!","KP",,"deleteContentBackward","2024-07-09 11:29:05.014","4","0","1720513745.014"
"10119","ida8cf5ca5e993a","I have other things to worry about!","KP",,"deleteContentBackward","2024-07-09 11:29:05.142","4","0","1720513745.142"
"10120","ida8cf5ca5e993a","I have other things to worry about!","KP","h","insertText","2024-07-09 11:29:05.654","4","0","1720513745.654"
"10121","ida8cf5ca5e993a","I have other things to worry about!","KP","i","insertText","2024-07-09 11:29:05.782","4","0","1720513745.782"
"10122","ida8cf5ca5e993a","I have other things to worry about!","KP","n","insertText","2024-07-09 11:29:05.911","4","0","1720513745.911"
"10123","ida8cf5ca5e993a","I have other things to worry about!","KP","g","insertText","2024-07-09 11:29:05.959","4","0","1720513745.959"
"10124","ida8cf5ca5e993a","I have other things to worry about!","KP"," ","insertText","2024-07-09 11:29:06.071","4","0","1720513746.071"
"10125","ida8cf5ca5e993a","I have other things to worry about!","KP","s","insertText","2024-07-09 11:29:06.072","4","0","1720513746.072"
"10126","ida8cf5ca5e993a","I have other things to worry about!","KP","t","insertText","2024-07-09 11:29:06.246","4","0","1720513746.246"
"10127","ida8cf5ca5e993a","I have other things to worry about!","KP","o","insertText","2024-07-09 11:29:06.310","4","0","1720513746.310"
"10128","ida8cf5ca5e993a","I have other things to worry about!","KP"," ","insertText","2024-07-09 11:29:06.647","4","0","1720513746.647"
"10129","ida8cf5ca5e993a","I have other things to worry about!","KP",,"deleteContentBackward","2024-07-09 11:29:06.822","4","0","1720513746.822"
"10130","ida8cf5ca5e993a","I have other things to worry about!","KP",,"deleteContentBackward","2024-07-09 11:29:06.950","4","0","1720513746.950"
"10131","ida8cf5ca5e993a","I have other things to worry about!","KP",,"deleteContentBackward","2024-07-09 11:29:07.063","4","0","1720513747.063"
"10132","ida8cf5ca5e993a","I have other things to worry about!","KP",,"deleteContentBackward","2024-07-09 11:29:07.174","4","0","1720513747.174"
"10133","ida8cf5ca5e993a","I have other things to worry about!","KP",,"deleteContentBackward","2024-07-09 11:29:07.430","4","0","1720513747.430"
"10134","ida8cf5ca5e993a","I have other things to worry about!","KP","s","insertText","2024-07-09 11:29:07.559","4","0","1720513747.559"
"10135","ida8cf5ca5e993a","I have other things to worry about!","KP"," ","insertText","2024-07-09 11:29:07.622","4","0","1720513747.622"
"10136","ida8cf5ca5e993a","I have other things to worry about!","KP","t","insertText","2024-07-09 11:29:07.751","4","0","1720513747.751"
"10137","ida8cf5ca5e993a","I have other things to worry about!","KP","o","insertText","2024-07-09 11:29:07.815","4","0","1720513747.815"
"10138","ida8cf5ca5e993a","I have other things to worry about!","KP"," ","insertText","2024-07-09 11:29:07.879","4","0","1720513747.879"
"10139","ida8cf5ca5e993a","I have other things to worry about!","KP","w","insertText","2024-07-09 11:29:07.958","4","0","1720513747.958"
"10140","ida8cf5ca5e993a","I have other things to worry about!","KP","o","insertText","2024-07-09 11:29:08.086","4","0","1720513748.086"
"10141","ida8cf5ca5e993a","I have other things to worry about!","KP","r","insertText","2024-07-09 11:29:08.182","4","0","1720513748.182"
"10142","ida8cf5ca5e993a","I have other things to worry about!","KP","r","insertText","2024-07-09 11:29:08.326","4","0","1720513748.326"
"10143","ida8cf5ca5e993a","I have other things to worry about!","KP","y","insertText","2024-07-09 11:29:08.502","4","0","1720513748.502"
"10144","ida8cf5ca5e993a","I have other things to worry about!","KP"," ","insertText","2024-07-09 11:29:08.534","4","0","1720513748.534"
"10145","ida8cf5ca5e993a","I have other things to worry about!","KP","a","insertText","2024-07-09 11:29:08.662","4","0","1720513748.662"
"10146","ida8cf5ca5e993a","I have other things to worry about!","KP","b","insertText","2024-07-09 11:29:08.758","4","0","1720513748.758"
"10147","ida8cf5ca5e993a","I have other things to worry about!","KP","o","insertText","2024-07-09 11:29:08.823","4","0","1720513748.823"
"10148","ida8cf5ca5e993a","I have other things to worry about!","KP","u","insertText","2024-07-09 11:29:08.951","4","0","1720513748.951"
"10149","ida8cf5ca5e993a","I have other things to worry about!","KP","t","insertText","2024-07-09 11:29:09.046","4","0","1720513749.046"
"10150","ida8cf5ca5e993a","I have other things to worry about!","KP","!","insertText","2024-07-09 11:29:09.287","4","0","1720513749.287"
"10151","id0bdef54858cd3","Please revise accordingly.","KP","P","insertText","2024-07-09 11:40:11.027","3","0","1720514411.027"
"10152","id0bdef54858cd3","Please revise accordingly.","KP","l","insertText","2024-07-09 11:40:11.203","3","0","1720514411.203"
"10153","id0bdef54858cd3","Please revise accordingly.","KP","e","insertText","2024-07-09 11:40:11.331","3","0","1720514411.331"
"10154","id0bdef54858cd3","Please revise accordingly.","KP","a","insertText","2024-07-09 11:40:11.571","3","0","1720514411.571"
"10155","id0bdef54858cd3","Please revise accordingly.","KP","s","insertText","2024-07-09 11:40:11.795","3","0","1720514411.795"
"10156","id0bdef54858cd3","Please revise accordingly.","KP","e","insertText","2024-07-09 11:40:12.003","3","0","1720514412.003"
"10157","id0bdef54858cd3","Please revise accordingly.","KP"," ","insertText","2024-07-09 11:40:12.243","3","0","1720514412.243"
"10158","id0bdef54858cd3","Please revise accordingly.","KP","r","insertText","2024-07-09 11:40:12.323","3","0","1720514412.323"
"10159","id0bdef54858cd3","Please revise accordingly.","KP","e","insertText","2024-07-09 11:40:12.483","3","0","1720514412.483"
"10160","id0bdef54858cd3","Please revise accordingly.","KP","v","insertText","2024-07-09 11:40:12.691","3","0","1720514412.691"
"10161","id0bdef54858cd3","Please revise accordingly.","KP","i","insertText","2024-07-09 11:40:12.819","3","0","1720514412.819"
"10162","id0bdef54858cd3","Please revise accordingly.","KP","s","insertText","2024-07-09 11:40:12.963","3","0","1720514412.963"
"10163","id0bdef54858cd3","Please revise accordingly.","KP","e","insertText","2024-07-09 11:40:13.155","3","0","1720514413.155"
"10164","id0bdef54858cd3","Please revise accordingly.","KP"," ","insertText","2024-07-09 11:40:13.331","3","0","1720514413.331"
"10165","id0bdef54858cd3","Please revise accordingly.","KP","a","insertText","2024-07-09 11:40:13.411","3","0","1720514413.411"
"10166","id0bdef54858cd3","Please revise accordingly.","KP","c","insertText","2024-07-09 11:40:13.603","3","0","1720514413.603"
"10167","id0bdef54858cd3","Please revise accordingly.","KP","c","insertText","2024-07-09 11:40:13.747","3","0","1720514413.747"
"10168","id0bdef54858cd3","Please revise accordingly.","KP","o","insertText","2024-07-09 11:40:14.035","3","0","1720514414.035"
"10169","id0bdef54858cd3","Please revise accordingly.","KP","r","insertText","2024-07-09 11:40:14.227","3","0","1720514414.227"
"10170","id0bdef54858cd3","Please revise accordingly.","KP","d","insertText","2024-07-09 11:40:14.419","3","0","1720514414.419"
"10171","id0bdef54858cd3","Please revise accordingly.","KP","i","insertText","2024-07-09 11:40:14.547","3","0","1720514414.547"
"10172","id0bdef54858cd3","Please revise accordingly.","KP","n","insertText","2024-07-09 11:40:14.739","3","0","1720514414.739"
"10173","id0bdef54858cd3","Please revise accordingly.","KP","g","insertText","2024-07-09 11:40:14.899","3","0","1720514414.899"
"10174","id0bdef54858cd3","Please revise accordingly.","KP","l","insertText","2024-07-09 11:40:15.027","3","0","1720514415.027"
"10175","id0bdef54858cd3","Please revise accordingly.","KP","y","insertText","2024-07-09 11:40:15.155","3","0","1720514415.155"
"10176","id0bdef54858cd3","What is going on?","KP","W","insertText","2024-07-09 11:40:30.483","3","0","1720514430.483"
"10177","id0bdef54858cd3","What is going on?","KP","h","insertText","2024-07-09 11:40:30.707","3","0","1720514430.707"
"10178","id0bdef54858cd3","What is going on?","KP","a","insertText","2024-07-09 11:40:30.803","3","0","1720514430.803"
"10179","id0bdef54858cd3","What is going on?","KP","t","insertText","2024-07-09 11:40:31.299","3","0","1720514431.299"
"10180","id0bdef54858cd3","What is going on?","KP"," ","insertText","2024-07-09 11:40:31.443","3","0","1720514431.443"
"10181","id0bdef54858cd3","What is going on?","KP","i","insertText","2024-07-09 11:40:31.635","3","0","1720514431.635"
"10182","id0bdef54858cd3","What is going on?","KP","s","insertText","2024-07-09 11:40:31.747","3","0","1720514431.747"
"10183","id0bdef54858cd3","What is going on?","KP"," ","insertText","2024-07-09 11:40:31.875","3","0","1720514431.875"
"10184","id0bdef54858cd3","What is going on?","KP","g","insertText","2024-07-09 11:40:32.163","3","0","1720514432.163"
"10185","id0bdef54858cd3","What is going on?","KP","o","insertText","2024-07-09 11:40:32.323","3","0","1720514432.323"
"10186","id0bdef54858cd3","What is going on?","KP","i","insertText","2024-07-09 11:40:32.515","3","0","1720514432.515"
"10187","id0bdef54858cd3","What is going on?","KP","n","insertText","2024-07-09 11:40:32.723","3","0","1720514432.723"
"10188","id0bdef54858cd3","What is going on?","KP","g","insertText","2024-07-09 11:40:32.883","3","0","1720514432.883"
"10189","id0bdef54858cd3","What is going on?","KP"," ","insertText","2024-07-09 11:40:33.027","3","0","1720514433.027"
"10190","id0bdef54858cd3","What is going on?","KP","o","insertText","2024-07-09 11:40:33.219","3","0","1720514433.219"
"10191","id0bdef54858cd3","What is going on?","KP","n","insertText","2024-07-09 11:40:33.443","3","0","1720514433.443"
"10192","id0bdef54858cd3","What is going on?","KP","?","insertText","2024-07-09 11:40:34.051","3","0","1720514434.051"
"10193","id0bdef54858cd3","Does Friday at 10 work for you?","KP","D","insertText","2024-07-09 11:40:47.987","3","0","1720514447.987"
"10194","id0bdef54858cd3","Does Friday at 10 work for you?","KP","o","insertText","2024-07-09 11:40:48.115","3","0","1720514448.115"
"10195","id0bdef54858cd3","Does Friday at 10 work for you?","KP","e","insertText","2024-07-09 11:40:48.275","3","0","1720514448.275"
"10196","id0bdef54858cd3","Does Friday at 10 work for you?","KP","s","insertText","2024-07-09 11:40:48.469","3","0","1720514448.469"
"10197","id0bdef54858cd3","Does Friday at 10 work for you?","KP"," ","insertText","2024-07-09 11:40:48.595","3","0","1720514448.595"
"10198","id0bdef54858cd3","Does Friday at 10 work for you?","KP","F","insertText","2024-07-09 11:40:48.995","3","0","1720514448.995"
"10199","id0bdef54858cd3","Does Friday at 10 work for you?","KP","r","insertText","2024-07-09 11:40:49.267","3","0","1720514449.267"
"10200","id0bdef54858cd3","Does Friday at 10 work for you?","KP","i","insertText","2024-07-09 11:40:49.427","3","0","1720514449.427"
"10201","id0bdef54858cd3","Does Friday at 10 work for you?","KP","d","insertText","2024-07-09 11:40:49.891","3","0","1720514449.891"
"10202","id0bdef54858cd3","Does Friday at 10 work for you?","KP","a","insertText","2024-07-09 11:40:50.115","3","0","1720514450.115"
"10203","id0bdef54858cd3","Does Friday at 10 work for you?","KP","y","insertText","2024-07-09 11:40:50.451","3","0","1720514450.451"
"10204","id0bdef54858cd3","Does Friday at 10 work for you?","KP"," ","insertText","2024-07-09 11:40:50.675","3","0","1720514450.675"
"10205","id0bdef54858cd3","Does Friday at 10 work for you?","KP","a","insertText","2024-07-09 11:40:50.803","3","0","1720514450.803"
"10206","id0bdef54858cd3","Does Friday at 10 work for you?","KP","t","insertText","2024-07-09 11:40:50.979","3","0","1720514450.979"
"10207","id0bdef54858cd3","Does Friday at 10 work for you?","KP"," ","insertText","2024-07-09 11:40:51.139","3","0","1720514451.139"
"10208","id0bdef54858cd3","Does Friday at 10 work for you?","KP","1","insertText","2024-07-09 11:40:51.539","3","0","1720514451.539"
"10209","id0bdef54858cd3","Does Friday at 10 work for you?","KP","0","insertText","2024-07-09 11:40:51.635","3","0","1720514451.635"
"10210","id0bdef54858cd3","Does Friday at 10 work for you?","KP"," ","insertText","2024-07-09 11:40:51.843","3","0","1720514451.843"
"10211","id0bdef54858cd3","Does Friday at 10 work for you?","KP","w","insertText","2024-07-09 11:40:51.971","3","0","1720514451.971"
"10212","id0bdef54858cd3","Does Friday at 10 work for you?","KP","o","insertText","2024-07-09 11:40:52.083","3","0","1720514452.083"
"10213","id0bdef54858cd3","Does Friday at 10 work for you?","KP","r","insertText","2024-07-09 11:40:52.227","3","0","1720514452.227"
"10214","id0bdef54858cd3","Does Friday at 10 work for you?","KP","k","insertText","2024-07-09 11:40:52.339","3","0","1720514452.339"
"10215","id0bdef54858cd3","Does Friday at 10 work for you?","KP"," ","insertText","2024-07-09 11:40:52.515","3","0","1720514452.515"
"10216","id0bdef54858cd3","Does Friday at 10 work for you?","KP","f","insertText","2024-07-09 11:40:52.627","3","0","1720514452.627"
"10217","id0bdef54858cd3","Does Friday at 10 work for you?","KP","o","insertText","2024-07-09 11:40:52.739","3","0","1720514452.739"
"10218","id0bdef54858cd3","Does Friday at 10 work for you?","KP","r","insertText","2024-07-09 11:40:52.835","3","0","1720514452.835"
"10219","id0bdef54858cd3","Does Friday at 10 work for you?","KP"," ","insertText","2024-07-09 11:40:52.947","3","0","1720514452.947"
"10220","id0bdef54858cd3","Does Friday at 10 work for you?","KP","y","insertText","2024-07-09 11:40:53.091","3","0","1720514453.091"
"10221","id0bdef54858cd3","Does Friday at 10 work for you?","KP","o","insertText","2024-07-09 11:40:53.203","3","0","1720514453.203"
"10222","id0bdef54858cd3","Does Friday at 10 work for you?","KP","u","insertText","2024-07-09 11:40:53.331","3","0","1720514453.331"
"10223","id0bdef54858cd3","Does Friday at 10 work for you?","KP","?","insertText","2024-07-09 11:40:53.795","3","0","1720514453.795"
"10224","id0bdef54858cd3","Thursday works better for me.","KP","T","insertText","2024-07-09 11:41:12.707","3","0","1720514472.707"
"10225","id0bdef54858cd3","Thursday works better for me.","KP","h","insertText","2024-07-09 11:41:12.931","3","0","1720514472.931"
"10226","id0bdef54858cd3","Thursday works better for me.","KP","r","insertText","2024-07-09 11:41:13.123","3","0","1720514473.123"
"10227","id0bdef54858cd3","Thursday works better for me.","KP","u","insertText","2024-07-09 11:41:13.283","3","0","1720514473.283"
